soil_series,texture,slope,erosion,drainage,prod_index,cropland,woodland,year,indx,id
LAWSHE,SIC,12-18,SE,MW,33,350,230,2015,indx_49,LAWSHESIC12-18SEMW
LAWSHE,SIC,12-18,SE,MW,33,350,230,2016,indx_49,LAWSHESIC12-18SEMW
LAWSHE,SIC,12-18,SE,MW,33,350,230,2017,indx_49,LAWSHESIC12-18SEMW
LAWSHE,SICL,12-18,M,MW,40,170,100,2009,indx_49,LAWSHESICL12-18MMW
LAWSHE,SICL,12-18,M,MW,40,200,120,2010,indx_49,LAWSHESICL12-18MMW
LAWSHE,SICL,12-18,M,MW,40,300,200,2011,indx_49,LAWSHESICL12-18MMW
LAWSHE,SICL,12-18,M,MW,40,350,230,2012,indx_49,LAWSHESICL12-18MMW
LAWSHE,SICL,12-18,M,MW,40,350,230,2013,indx_49,LAWSHESICL12-18MMW
LAWSHE,SICL,12-18,M,MW,40,350,230,2014,indx_49,LAWSHESICL12-18MMW
LAWSHE,SICL,12-18,M,MW,40,350,230,2015,indx_49,LAWSHESICL12-18MMW
LAWSHE,SICL,12-18,M,MW,40,350,230,2016,indx_49,LAWSHESICL12-18MMW
LAWSHE,SICL,12-18,M,MW,40,350,230,2017,indx_49,LAWSHESICL12-18MMW
LAWSHE,SICL,2-6,S,MW,53,190,100,2009,indx_59,LAWSHESICL2-6SMW
LAWSHE,SICL,2-6,S,MW,53,200,120,2010,indx_59,LAWSHESICL2-6SMW
LAWSHE,SICL,2-6,S,MW,53,300,200,2011,indx_59,LAWSHESICL2-6SMW
LAWSHE,SICL,2-6,S,MW,53,350,230,2012,indx_59,LAWSHESICL2-6SMW
LAWSHE,SICL,2-6,S,MW,53,350,230,2013,indx_59,LAWSHESICL2-6SMW
LAWSHE,SICL,2-6,S,MW,53,350,230,2014,indx_59,LAWSHESICL2-6SMW
LAWSHE,SICL,2-6,S,MW,53,350,230,2015,indx_59,LAWSHESICL2-6SMW
LAWSHE,SICL,2-6,S,MW,53,350,230,2016,indx_59,LAWSHESICL2-6SMW
LAWSHE,SICL,2-6,S,MW,53,350,230,2017,indx_59,LAWSHESICL2-6SMW
LAWSHE,SICL,6-12,M,MW,47,180,100,2009,indx_49,LAWSHESICL6-12MMW
LAWSHE,SICL,6-12,M,MW,47,200,120,2010,indx_49,LAWSHESICL6-12MMW
LAWSHE,SICL,6-12,M,MW,47,300,200,2011,indx_49,LAWSHESICL6-12MMW
LAWSHE,SICL,6-12,M,MW,47,350,230,2012,indx_49,LAWSHESICL6-12MMW
LAWSHE,SICL,6-12,M,MW,47,350,230,2013,indx_49,LAWSHESICL6-12MMW
LAWSHE,SICL,6-12,M,MW,47,350,230,2014,indx_49,LAWSHESICL6-12MMW
LAWSHE,SICL,6-12,M,MW,47,350,230,2015,indx_49,LAWSHESICL6-12MMW
LAWSHE,SICL,6-12,M,MW,47,350,230,2016,indx_49,LAWSHESICL6-12MMW
LAWSHE,SICL,6-12,M,MW,47,350,230,2017,indx_49,LAWSHESICL6-12MMW
LENAWEE,L,0-2,S,VP,88,1250,250,2009,indx_89,LENAWEEL0-2SVP
LENAWEE,L,0-2,S,VP,88,1500,500,2010,indx_89,LENAWEEL0-2SVP
LENAWEE,L,0-2,S,VP,88,1920,920,2011,indx_89,LENAWEEL0-2SVP
LENAWEE,L,0-2,S,VP,88,2030,1030,2012,indx_89,LENAWEEL0-2SVP
LENAWEE,L,0-2,S,VP,88,3110,2110,2013,indx_89,LENAWEEL0-2SVP
LENAWEE,L,0-2,S,VP,88,4200,3200,2014,indx_89,LENAWEEL0-2SVP
LENAWEE,L,0-2,S,VP,88,3870,2100,2015,indx_89,LENAWEEL0-2SVP
LENAWEE,L,0-2,S,VP,88,3880,2110,2016,indx_89,LENAWEEL0-2SVP
LENAWEE,L,0-2,S,VP,88,3435,1650,2017,indx_89,LENAWEEL0-2SVP
LENAWEE,SICL,0-2,S,VP,85,1160,160,2009,indx_89,LENAWEESICL0-2SVP
LENAWEE,SICL,0-2,S,VP,85,1420,420,2010,indx_89,LENAWEESICL0-2SVP
LENAWEE,SICL,0-2,S,VP,85,1810,810,2011,indx_89,LENAWEESICL0-2SVP
LENAWEE,SICL,0-2,S,VP,85,1860,860,2012,indx_89,LENAWEESICL0-2SVP
LENAWEE,SICL,0-2,S,VP,85,2960,1960,2013,indx_89,LENAWEESICL0-2SVP
LENAWEE,SICL,0-2,S,VP,85,4010,3010,2014,indx_89,LENAWEESICL0-2SVP
LENAWEE,SICL,0-2,S,VP,85,3680,1910,2015,indx_89,LENAWEESICL0-2SVP
LENAWEE,SICL,0-2,S,VP,85,3690,1920,2016,indx_89,LENAWEESICL0-2SVP
LENAWEE,SICL,0-2,S,VP,85,3265,1480,2017,indx_89,LENAWEESICL0-2SVP
LENAWEE,SIL,0-2,S,VP,88,1250,250,2009,indx_89,LENAWEESIL0-2SVP
LENAWEE,SIL,0-2,S,VP,88,1500,500,2010,indx_89,LENAWEESIL0-2SVP
LENAWEE,SIL,0-2,S,VP,88,1920,920,2011,indx_89,LENAWEESIL0-2SVP
LENAWEE,SIL,0-2,S,VP,88,2030,1030,2012,indx_89,LENAWEESIL0-2SVP
LENAWEE,SIL,0-2,S,VP,88,3110,2110,2013,indx_89,LENAWEESIL0-2SVP
LENAWEE,SIL,0-2,S,VP,88,4200,3200,2014,indx_89,LENAWEESIL0-2SVP
LENAWEE,SIL,0-2,S,VP,88,3870,2100,2015,indx_89,LENAWEESIL0-2SVP
LENAWEE,SIL,0-2,S,VP,88,3880,2110,2016,indx_89,LENAWEESIL0-2SVP
LENAWEE,SIL,0-2,S,VP,88,3435,1650,2017,indx_89,LENAWEESIL0-2SVP
"LENAWEE,OV-PH",SIL,0-2,S,VP,88,1250,250,2009,indx_89,"LENAWEE,OV-PHSIL0-2SVP"
"LENAWEE,OV-PH",SIL,0-2,S,VP,88,1500,500,2010,indx_89,"LENAWEE,OV-PHSIL0-2SVP"
"LENAWEE,OV-PH",SIL,0-2,S,VP,88,1920,920,2011,indx_89,"LENAWEE,OV-PHSIL0-2SVP"
"LENAWEE,OV-PH",SIL,0-2,S,VP,88,2030,1030,2012,indx_89,"LENAWEE,OV-PHSIL0-2SVP"
"LENAWEE,OV-PH",SIL,0-2,S,VP,88,3110,2110,2013,indx_89,"LENAWEE,OV-PHSIL0-2SVP"
"LENAWEE,OV-PH",SIL,0-2,S,VP,88,4200,3200,2014,indx_89,"LENAWEE,OV-PHSIL0-2SVP"
"LENAWEE,OV-PH",SIL,0-2,S,VP,88,3870,2100,2015,indx_89,"LENAWEE,OV-PHSIL0-2SVP"
"LENAWEE,OV-PH",SIL,0-2,S,VP,88,3880,2110,2016,indx_89,"LENAWEE,OV-PHSIL0-2SVP"
"LENAWEE,OV-PH",SIL,0-2,S,VP,88,3435,1650,2017,indx_89,"LENAWEE,OV-PHSIL0-2SVP"
"LENAWEE,V",SICL,0-2,S,VP,60,200,100,2009,indx_69,"LENAWEE,VSICL0-2SVP"
"LENAWEE,V",SICL,0-2,S,VP,60,270,120,2010,indx_69,"LENAWEE,VSICL0-2SVP"
"LENAWEE,V",SICL,0-2,S,VP,60,440,200,2011,indx_69,"LENAWEE,VSICL0-2SVP"
"LENAWEE,V",SICL,0-2,S,VP,60,360,230,2012,indx_69,"LENAWEE,VSICL0-2SVP"
"LENAWEE,V",SICL,0-2,S,VP,60,930,230,2013,indx_69,"LENAWEE,VSICL0-2SVP"
"LENAWEE,V",SICL,0-2,S,VP,60,1420,420,2014,indx_69,"LENAWEE,VSICL0-2SVP"
"LENAWEE,V",SICL,0-2,S,VP,60,960,230,2015,indx_69,"LENAWEE,VSICL0-2SVP"
"LENAWEE,V",SICL,0-2,S,VP,60,850,230,2016,indx_69,"LENAWEE,VSICL0-2SVP"
"LENAWEE,V",SICL,0-2,S,VP,60,695,230,2017,indx_69,"LENAWEE,VSICL0-2SVP"
LEONI,GR-L,12-25,S,W,33,170,100,2009,indx_49,LEONIGR-L12-25SW
LEONI,GR-L,12-25,S,W,33,200,120,2010,indx_49,LEONIGR-L12-25SW
LEONI,GR-L,12-25,S,W,33,300,200,2011,indx_49,LEONIGR-L12-25SW
LEONI,GR-L,12-25,S,W,33,350,230,2012,indx_49,LEONIGR-L12-25SW
LEONI,GR-L,12-25,S,W,33,350,230,2013,indx_49,LEONIGR-L12-25SW
LEONI,GR-L,12-25,S,W,33,350,230,2014,indx_49,LEONIGR-L12-25SW
LEONI,GR-L,12-25,S,W,33,350,230,2015,indx_49,LEONIGR-L12-25SW
LEONI,GR-L,12-25,S,W,33,350,230,2016,indx_49,LEONIGR-L12-25SW
LEONI,GR-L,12-25,S,W,33,350,230,2017,indx_49,LEONIGR-L12-25SW
LEWISBURG,SIL,0-2,S,MW,61,300,100,2009,indx_69,LEWISBURGSIL0-2SMW
LEWISBURG,SIL,0-2,S,MW,61,440,120,2010,indx_69,LEWISBURGSIL0-2SMW
LEWISBURG,SIL,0-2,S,MW,61,630,200,2011,indx_69,LEWISBURGSIL0-2SMW
LEWISBURG,SIL,0-2,S,MW,61,570,230,2012,indx_69,LEWISBURGSIL0-2SMW
LEWISBURG,SIL,0-2,S,MW,61,1190,690,2013,indx_69,LEWISBURGSIL0-2SMW
LEWISBURG,SIL,0-2,S,MW,61,1730,1230,2014,indx_69,LEWISBURGSIL0-2SMW
LEWISBURG,SIL,0-2,S,MW,61,1390,390,2015,indx_69,LEWISBURGSIL0-2SMW
LEWISBURG,SIL,0-2,S,MW,61,1230,230,2016,indx_69,LEWISBURGSIL0-2SMW
LEWISBURG,SIL,0-2,S,MW,61,1070,230,2017,indx_69,LEWISBURGSIL0-2SMW
LEWISBURG,SIL,2-6,M,MW,54,190,100,2009,indx_59,LEWISBURGSIL2-6MMW
LEWISBURG,SIL,2-6,M,MW,54,200,120,2010,indx_59,LEWISBURGSIL2-6MMW
LEWISBURG,SIL,2-6,M,MW,54,300,200,2011,indx_59,LEWISBURGSIL2-6MMW
LEWISBURG,SIL,2-6,M,MW,54,350,230,2012,indx_59,LEWISBURGSIL2-6MMW
LEWISBURG,SIL,2-6,M,MW,54,350,230,2013,indx_59,LEWISBURGSIL2-6MMW
LEWISBURG,SIL,2-6,M,MW,54,350,230,2014,indx_59,LEWISBURGSIL2-6MMW
LEWISBURG,SIL,2-6,M,MW,54,350,230,2015,indx_59,LEWISBURGSIL2-6MMW
LEWISBURG,SIL,2-6,M,MW,54,350,230,2016,indx_59,LEWISBURGSIL2-6MMW
LEWISBURG,SIL,2-6,M,MW,54,350,230,2017,indx_59,LEWISBURGSIL2-6MMW
LEWISBURG,SIL,2-6,S,MW,58,230,100,2009,indx_59,LEWISBURGSIL2-6SMW
LEWISBURG,SIL,2-6,S,MW,58,200,120,2010,indx_59,LEWISBURGSIL2-6SMW
LEWISBURG,SIL,2-6,S,MW,58,300,200,2011,indx_59,LEWISBURGSIL2-6SMW
LEWISBURG,SIL,2-6,S,MW,58,350,230,2012,indx_59,LEWISBURGSIL2-6SMW
LEWISBURG,SIL,2-6,S,MW,58,720,230,2013,indx_59,LEWISBURGSIL2-6SMW
LEWISBURG,SIL,2-6,S,MW,58,1140,640,2014,indx_59,LEWISBURGSIL2-6SMW
LEWISBURG,SIL,2-6,S,MW,58,690,230,2015,indx_59,LEWISBURGSIL2-6SMW
LEWISBURG,SIL,2-6,S,MW,58,580,230,2016,indx_59,LEWISBURGSIL2-6SMW
LEWISBURG,SIL,2-6,S,MW,58,465,230,2017,indx_59,LEWISBURGSIL2-6SMW
LEWISBURG,SOILS,6-12,SE,MW,46,180,100,2009,indx_49,LEWISBURGSOILS6-12SEMW
LEWISBURG,SOILS,6-12,SE,MW,46,200,120,2010,indx_49,LEWISBURGSOILS6-12SEMW
LEWISBURG,SOILS,6-12,SE,MW,46,300,200,2011,indx_49,LEWISBURGSOILS6-12SEMW
LEWISBURG,SOILS,6-12,SE,MW,46,350,230,2012,indx_49,LEWISBURGSOILS6-12SEMW
LEWISBURG,SOILS,6-12,SE,MW,46,350,230,2013,indx_49,LEWISBURGSOILS6-12SEMW
LEWISBURG,SOILS,6-12,SE,MW,46,350,230,2014,indx_49,LEWISBURGSOILS6-12SEMW
LEWISBURG,SOILS,6-12,SE,MW,46,350,230,2015,indx_49,LEWISBURGSOILS6-12SEMW
LEWISBURG,SOILS,6-12,SE,MW,46,350,230,2016,indx_49,LEWISBURGSOILS6-12SEMW
LEWISBURG,SOILS,6-12,SE,MW,46,350,230,2017,indx_49,LEWISBURGSOILS6-12SEMW
LEWISBURG-CELINA,CL,2-6,M,MW,68,530,100,2009,indx_69,LEWISBURG-CELINACL2-6MMW
LEWISBURG-CELINA,CL,2-6,M,MW,68,420,120,2010,indx_69,LEWISBURG-CELINACL2-6MMW
LEWISBURG-CELINA,CL,2-6,M,MW,68,620,200,2011,indx_69,LEWISBURG-CELINACL2-6MMW
LEWISBURG-CELINA,CL,2-6,M,MW,68,600,230,2012,indx_69,LEWISBURG-CELINACL2-6MMW
LEWISBURG-CELINA,CL,2-6,M,MW,68,1210,710,2013,indx_69,LEWISBURG-CELINACL2-6MMW
LEWISBURG-CELINA,CL,2-6,M,MW,68,1750,1250,2014,indx_69,LEWISBURG-CELINACL2-6MMW
LEWISBURG-CELINA,CL,2-6,M,MW,68,1370,370,2015,indx_69,LEWISBURG-CELINACL2-6MMW
LEWISBURG-CELINA,CL,2-6,M,MW,68,1190,230,2016,indx_69,LEWISBURG-CELINACL2-6MMW
LEWISBURG-CELINA,CL,2-6,M,MW,68,1030,230,2017,indx_69,LEWISBURG-CELINACL2-6MMW
LEWISBURG-CELINA,CL,6-12,SE,MW,46,180,100,2009,indx_49,LEWISBURG-CELINACL6-12SEMW
LEWISBURG-CELINA,CL,6-12,SE,MW,46,200,120,2010,indx_49,LEWISBURG-CELINACL6-12SEMW
LEWISBURG-CELINA,CL,6-12,SE,MW,46,300,200,2011,indx_49,LEWISBURG-CELINACL6-12SEMW
LEWISBURG-CELINA,CL,6-12,SE,MW,46,350,230,2012,indx_49,LEWISBURG-CELINACL6-12SEMW
LEWISBURG-CELINA,CL,6-12,SE,MW,46,350,230,2013,indx_49,LEWISBURG-CELINACL6-12SEMW
LEWISBURG-CELINA,CL,6-12,SE,MW,46,350,230,2014,indx_49,LEWISBURG-CELINACL6-12SEMW
LEWISBURG-CELINA,CL,6-12,SE,MW,46,350,230,2015,indx_49,LEWISBURG-CELINACL6-12SEMW
LEWISBURG-CELINA,CL,6-12,SE,MW,46,350,230,2016,indx_49,LEWISBURG-CELINACL6-12SEMW
LEWISBURG-CELINA,CL,6-12,SE,MW,46,350,230,2017,indx_49,LEWISBURG-CELINACL6-12SEMW
LEWISBURG-CELINA,SIL,2-6,S,MW,72,650,150,2009,indx_79,LEWISBURG-CELINASIL2-6SMW
LEWISBURG-CELINA,SIL,2-6,S,MW,72,570,120,2010,indx_79,LEWISBURG-CELINASIL2-6SMW
LEWISBURG-CELINA,SIL,2-6,S,MW,72,790,290,2011,indx_79,LEWISBURG-CELINASIL2-6SMW
LEWISBURG-CELINA,SIL,2-6,S,MW,72,790,290,2012,indx_79,LEWISBURG-CELINASIL2-6SMW
LEWISBURG-CELINA,SIL,2-6,S,MW,72,1520,1020,2013,indx_79,LEWISBURG-CELINASIL2-6SMW
LEWISBURG-CELINA,SIL,2-6,S,MW,72,2150,1650,2014,indx_79,LEWISBURG-CELINASIL2-6SMW
LEWISBURG-CELINA,SIL,2-6,S,MW,72,1690,690,2015,indx_79,LEWISBURG-CELINASIL2-6SMW
LEWISBURG-CELINA,SIL,2-6,S,MW,72,1610,610,2016,indx_79,LEWISBURG-CELINASIL2-6SMW
LEWISBURG-CELINA,SIL,2-6,S,MW,72,1370,420,2017,indx_79,LEWISBURG-CELINASIL2-6SMW
"LEWISBURG-CROSBY,C",,2-6,S,MW,65,500,100,2009,indx_69,"LEWISBURG-CROSBY,C2-6SMW"
"LEWISBURG-CROSBY,C",,2-6,S,MW,65,460,120,2010,indx_69,"LEWISBURG-CROSBY,C2-6SMW"
"LEWISBURG-CROSBY,C",,2-6,S,MW,65,710,210,2011,indx_69,"LEWISBURG-CROSBY,C2-6SMW"
"LEWISBURG-CROSBY,C",,2-6,S,MW,65,650,230,2012,indx_69,"LEWISBURG-CROSBY,C2-6SMW"
"LEWISBURG-CROSBY,C",,2-6,S,MW,65,1320,820,2013,indx_69,"LEWISBURG-CROSBY,C2-6SMW"
"LEWISBURG-CROSBY,C",,2-6,S,MW,65,1900,1400,2014,indx_69,"LEWISBURG-CROSBY,C2-6SMW"
"LEWISBURG-CROSBY,C",,2-6,S,MW,65,1530,530,2015,indx_69,"LEWISBURG-CROSBY,C2-6SMW"
"LEWISBURG-CROSBY,C",,2-6,S,MW,65,1360,360,2016,indx_69,"LEWISBURG-CROSBY,C2-6SMW"
"LEWISBURG-CROSBY,C",,2-6,S,MW,65,1185,295,2017,indx_69,"LEWISBURG-CROSBY,C2-6SMW"
"LEWISBURG,V",SIL,0-2,S,MW,63,200,100,2009,indx_69,"LEWISBURG,VSIL0-2SMW"
"LEWISBURG,V",SIL,0-2,S,MW,63,200,120,2010,indx_69,"LEWISBURG,VSIL0-2SMW"
"LEWISBURG,V",SIL,0-2,S,MW,63,300,200,2011,indx_69,"LEWISBURG,VSIL0-2SMW"
"LEWISBURG,V",SIL,0-2,S,MW,63,350,230,2012,indx_69,"LEWISBURG,VSIL0-2SMW"
"LEWISBURG,V",SIL,0-2,S,MW,63,720,230,2013,indx_69,"LEWISBURG,VSIL0-2SMW"
"LEWISBURG,V",SIL,0-2,S,MW,63,1170,670,2014,indx_69,"LEWISBURG,VSIL0-2SMW"
"LEWISBURG,V",SIL,0-2,S,MW,63,760,230,2015,indx_69,"LEWISBURG,VSIL0-2SMW"
"LEWISBURG,V",SIL,0-2,S,MW,63,550,230,2016,indx_69,"LEWISBURG,VSIL0-2SMW"
"LEWISBURG,V",SIL,0-2,S,MW,63,450,230,2017,indx_69,"LEWISBURG,VSIL0-2SMW"
"LEWISBURG,V",SIL,2-6,S,MW,61,190,100,2009,indx_69,"LEWISBURG,VSIL2-6SMW"
"LEWISBURG,V",SIL,2-6,S,MW,61,200,120,2010,indx_69,"LEWISBURG,VSIL2-6SMW"
"LEWISBURG,V",SIL,2-6,S,MW,61,300,200,2011,indx_69,"LEWISBURG,VSIL2-6SMW"
"LEWISBURG,V",SIL,2-6,S,MW,61,350,230,2012,indx_69,"LEWISBURG,VSIL2-6SMW"
"LEWISBURG,V",SIL,2-6,S,MW,61,480,230,2013,indx_69,"LEWISBURG,VSIL2-6SMW"
"LEWISBURG,V",SIL,2-6,S,MW,61,850,350,2014,indx_69,"LEWISBURG,VSIL2-6SMW"
"LEWISBURG,V",SIL,2-6,S,MW,61,380,230,2015,indx_69,"LEWISBURG,VSIL2-6SMW"
"LEWISBURG,V",SIL,2-6,S,MW,61,350,230,2016,indx_69,"LEWISBURG,VSIL2-6SMW"
"LEWISBURG,V",SIL,2-6,S,MW,61,350,230,2017,indx_69,"LEWISBURG,VSIL2-6SMW"
"LEWISBURG,V",SIL,6-12,S,MW,54,180,100,2009,indx_59,"LEWISBURG,VSIL6-12SMW"
"LEWISBURG,V",SIL,6-12,S,MW,54,200,120,2010,indx_59,"LEWISBURG,VSIL6-12SMW"
"LEWISBURG,V",SIL,6-12,S,MW,54,300,200,2011,indx_59,"LEWISBURG,VSIL6-12SMW"
"LEWISBURG,V",SIL,6-12,S,MW,54,350,230,2012,indx_59,"LEWISBURG,VSIL6-12SMW"
"LEWISBURG,V",SIL,6-12,S,MW,54,350,230,2013,indx_59,"LEWISBURG,VSIL6-12SMW"
"LEWISBURG,V",SIL,6-12,S,MW,54,350,230,2014,indx_59,"LEWISBURG,VSIL6-12SMW"
"LEWISBURG,V",SIL,6-12,S,MW,54,350,230,2015,indx_59,"LEWISBURG,VSIL6-12SMW"
"LEWISBURG,V",SIL,6-12,S,MW,54,350,230,2016,indx_59,"LEWISBURG,VSIL6-12SMW"
"LEWISBURG,V",SIL,6-12,S,MW,54,350,230,2017,indx_59,"LEWISBURG,VSIL6-12SMW"
"LIBRARY,V",SIL,3-8,S,SWP,68,540,100,2009,indx_69,"LIBRARY,VSIL3-8SSWP"
"LIBRARY,V",SIL,3-8,S,SWP,68,450,120,2010,indx_69,"LIBRARY,VSIL3-8SSWP"
"LIBRARY,V",SIL,3-8,S,SWP,68,650,200,2011,indx_69,"LIBRARY,VSIL3-8SSWP"
"LIBRARY,V",SIL,3-8,S,SWP,68,650,230,2012,indx_69,"LIBRARY,VSIL3-8SSWP"
"LIBRARY,V",SIL,3-8,S,SWP,68,1260,260,2013,indx_69,"LIBRARY,VSIL3-8SSWP"
"LIBRARY,V",SIL,3-8,S,SWP,68,1840,840,2014,indx_69,"LIBRARY,VSIL3-8SSWP"
"LIBRARY,V",SIL,3-8,S,SWP,68,1460,230,2015,indx_69,"LIBRARY,VSIL3-8SSWP"
"LIBRARY,V",SIL,3-8,S,SWP,68,1280,230,2016,indx_69,"LIBRARY,VSIL3-8SSWP"
"LIBRARY,V",SIL,3-8,S,SWP,68,1110,230,2017,indx_69,"LIBRARY,VSIL3-8SSWP"
LIBRE,SIL,0-2,S,W,76,760,260,2009,indx_79,LIBRESIL0-2SW
LIBRE,SIL,0-2,S,W,76,890,390,2010,indx_79,LIBRESIL0-2SW
LIBRE,SIL,0-2,S,W,76,1170,670,2011,indx_79,LIBRESIL0-2SW
LIBRE,SIL,0-2,S,W,76,1210,710,2012,indx_79,LIBRESIL0-2SW
LIBRE,SIL,0-2,S,W,76,2060,1560,2013,indx_79,LIBRESIL0-2SW
LIBRE,SIL,0-2,S,W,76,2820,2320,2014,indx_79,LIBRESIL0-2SW
LIBRE,SIL,0-2,S,W,76,2460,1460,2015,indx_79,LIBRESIL0-2SW
LIBRE,SIL,0-2,S,W,76,2330,1330,2016,indx_79,LIBRESIL0-2SW
LIBRE,SIL,0-2,S,W,76,2045,1045,2017,indx_79,LIBRESIL0-2SW
LIBRE,SIL,2-6,S,W,74,750,250,2009,indx_79,LIBRESIL2-6SW
LIBRE,SIL,2-6,S,W,74,820,320,2010,indx_79,LIBRESIL2-6SW
LIBRE,SIL,2-6,S,W,74,1080,580,2011,indx_79,LIBRESIL2-6SW
LIBRE,SIL,2-6,S,W,74,1120,620,2012,indx_79,LIBRESIL2-6SW
LIBRE,SIL,2-6,S,W,74,1870,1370,2013,indx_79,LIBRESIL2-6SW
LIBRE,SIL,2-6,S,W,74,2650,2150,2014,indx_79,LIBRESIL2-6SW
LIBRE,SIL,2-6,S,W,74,2290,1290,2015,indx_79,LIBRESIL2-6SW
LIBRE,SIL,2-6,S,W,74,2160,1160,2016,indx_79,LIBRESIL2-6SW
LIBRE,SIL,2-6,S,W,74,1895,895,2017,indx_79,LIBRESIL2-6SW
LIBRE,SIL,6-12,M,W,67,580,100,2009,indx_69,LIBRESIL6-12MW
LIBRE,SIL,6-12,M,W,67,590,120,2010,indx_69,LIBRESIL6-12MW
LIBRE,SIL,6-12,M,W,67,820,320,2011,indx_69,LIBRESIL6-12MW
LIBRE,SIL,6-12,M,W,67,770,270,2012,indx_69,LIBRESIL6-12MW
LIBRE,SIL,6-12,M,W,67,1480,980,2013,indx_69,LIBRESIL6-12MW
LIBRE,SIL,6-12,M,W,67,2100,1600,2014,indx_69,LIBRESIL6-12MW
LIBRE,SIL,6-12,M,W,67,1740,740,2015,indx_69,LIBRESIL6-12MW
LIBRE,SIL,6-12,M,W,67,1560,560,2016,indx_69,LIBRESIL6-12MW
LIBRE,SIL,6-12,M,W,67,1365,395,2017,indx_69,LIBRESIL6-12MW
LICKING,SICL,6-12,M,MW,62,390,100,2009,indx_69,LICKINGSICL6-12MMW
LICKING,SICL,6-12,M,MW,62,400,120,2010,indx_69,LICKINGSICL6-12MMW
LICKING,SICL,6-12,M,MW,62,590,200,2011,indx_69,LICKINGSICL6-12MMW
LICKING,SICL,6-12,M,MW,62,590,230,2012,indx_69,LICKINGSICL6-12MMW
LICKING,SICL,6-12,M,MW,62,1170,670,2013,indx_69,LICKINGSICL6-12MMW
LICKING,SICL,6-12,M,MW,62,1730,1230,2014,indx_69,LICKINGSICL6-12MMW
LICKING,SICL,6-12,M,MW,62,1370,370,2015,indx_69,LICKINGSICL6-12MMW
LICKING,SICL,6-12,M,MW,62,1200,230,2016,indx_69,LICKINGSICL6-12MMW
LICKING,SICL,6-12,M,MW,62,1040,230,2017,indx_69,LICKINGSICL6-12MMW
LICKING,SIL,0-2,S,MW,72,690,190,2009,indx_79,LICKINGSIL0-2SMW
LICKING,SIL,0-2,S,MW,72,880,380,2010,indx_79,LICKINGSIL0-2SMW
LICKING,SIL,0-2,S,MW,72,1140,640,2011,indx_79,LICKINGSIL0-2SMW
LICKING,SIL,0-2,S,MW,72,1190,690,2012,indx_79,LICKINGSIL0-2SMW
LICKING,SIL,0-2,S,MW,72,2e3,1500,2013,indx_79,LICKINGSIL0-2SMW
LICKING,SIL,0-2,S,MW,72,2820,2320,2014,indx_79,LICKINGSIL0-2SMW
LICKING,SIL,0-2,S,MW,72,2460,1460,2015,indx_79,LICKINGSIL0-2SMW
LICKING,SIL,0-2,S,MW,72,2330,1330,2016,indx_79,LICKINGSIL0-2SMW
LICKING,SIL,0-2,S,MW,72,2050,1050,2017,indx_79,LICKINGSIL0-2SMW
LICKING,SIL,0-6,S,MW,70,760,260,2009,indx_79,LICKINGSIL0-6SMW
LICKING,SIL,0-6,S,MW,70,800,300,2010,indx_79,LICKINGSIL0-6SMW
LICKING,SIL,0-6,S,MW,70,1070,570,2011,indx_79,LICKINGSIL0-6SMW
LICKING,SIL,0-6,S,MW,70,1100,600,2012,indx_79,LICKINGSIL0-6SMW
LICKING,SIL,0-6,S,MW,70,1870,1370,2013,indx_79,LICKINGSIL0-6SMW
LICKING,SIL,0-6,S,MW,70,2660,2160,2014,indx_79,LICKINGSIL0-6SMW
LICKING,SIL,0-6,S,MW,70,2210,1210,2015,indx_79,LICKINGSIL0-6SMW
LICKING,SIL,0-6,S,MW,70,2160,1160,2016,indx_79,LICKINGSIL0-6SMW
LICKING,SIL,0-6,S,MW,70,1900,900,2017,indx_79,LICKINGSIL0-6SMW
LICKING,SIL,12-18,M,MW,47,170,100,2009,indx_49,LICKINGSIL12-18MMW
LICKING,SIL,12-18,M,MW,47,200,120,2010,indx_49,LICKINGSIL12-18MMW
LICKING,SIL,12-18,M,MW,47,300,200,2011,indx_49,LICKINGSIL12-18MMW
LICKING,SIL,12-18,M,MW,47,350,230,2012,indx_49,LICKINGSIL12-18MMW
LICKING,SIL,12-18,M,MW,47,350,230,2013,indx_49,LICKINGSIL12-18MMW
LICKING,SIL,12-18,M,MW,47,350,230,2014,indx_49,LICKINGSIL12-18MMW
LICKING,SIL,12-18,M,MW,47,350,230,2015,indx_49,LICKINGSIL12-18MMW
LICKING,SIL,12-18,M,MW,47,350,230,2016,indx_49,LICKINGSIL12-18MMW
LICKING,SIL,12-18,M,MW,47,350,230,2017,indx_49,LICKINGSIL12-18MMW
LICKING,SIL,12-18,S,MW,50,170,100,2009,indx_59,LICKINGSIL12-18SMW
LICKING,SIL,12-18,S,MW,50,200,120,2010,indx_59,LICKINGSIL12-18SMW
LICKING,SIL,12-18,S,MW,50,300,200,2011,indx_59,LICKINGSIL12-18SMW
LICKING,SIL,12-18,S,MW,50,350,230,2012,indx_59,LICKINGSIL12-18SMW
LICKING,SIL,12-18,S,MW,50,350,230,2013,indx_59,LICKINGSIL12-18SMW
LICKING,SIL,12-18,S,MW,50,350,230,2014,indx_59,LICKINGSIL12-18SMW
LICKING,SIL,12-18,S,MW,50,350,230,2015,indx_59,LICKINGSIL12-18SMW
